year,month,day,hour,customer_load,pv_output,fit_nbt
2025,7,1,1,0.5506,0,0.0745
2025,7,1,2,0.5182,0,0.0727
2025,7,1,3,0.5448,0,0.0742
2025,7,1,4,0.4866,0,0.0711
2025,7,1,5,0.6285,0.0785,0.0721
2025,7,1,6,0.628,0.3645,0.0762
2025,7,1,7,0.75,0.5067,0.0729
2025,7,1,8,0.9736,0.8525,0.0681
2025,7,1,9,0.6113,1.1618,0.0603
2025,7,1,10,0.6157,1.9317,0.0628
2025,7,1,11,0.7169,2.9715,0.0612
2025,7,1,12,0.6651,3.8023,0.0569
2025,7,1,13,0.6532,3.3562,0.0535
2025,7,1,14,0.6451,2.9105,0.0534
2025,7,1,15,0.6715,2.1911,0.0552
2025,7,1,16,0.6835,1.003,0.0547
2025,7,1,17,0.9279,0.9039,0.0662
2025,7,1,18,0.9202,0.1777,0.0959
2025,7,1,19,0.9838,0,0.1071
2025,7,1,20,1.1335,0,0.091
2025,7,1,21,1.2163,0,0.0825
2025,7,1,22,0.9804,0,0.0811
2025,7,1,23,0.759,0,0.0749
2025,7,2,0,0.7238,0,0.0728
2025,7,2,1,0.6264,0,0.0745
2025,7,2,2,0.572,0,0.0727
2025,7,2,3,0.4738,0,0.0742
2025,7,2,4,0.5239,0,0.0711
2025,7,2,5,0.576,0.0823,0.0721
2025,7,2,6,0.7441,0.3595,0.0762
2025,7,2,7,0.7473,0.3353,0.0729
2025,7,2,8,1.0227,0.5674,0.0681
2025,7,2,9,1.0026,0.744,0.0603
2025,7,2,10,0.795,1.3173,0.0628
2025,7,2,11,0.842,2.1489,0.0612
2025,7,2,12,0.7108,2.1094,0.0569
2025,7,2,13,0.7513,1.9112,0.0535
2025,7,2,14,0.8269,1.731,0.0534
2025,7,2,15,0.7337,1.0796,0.0552
2025,7,2,16,0.9059,0.933,0.0547
2025,7,2,17,0.9236,0.9958,0.0662
2025,7,2,18,1.1395,0.184,0.0959
2025,7,2,19,1.1456,0,0.1071
2025,7,2,20,1.1643,0,0.091
2025,7,2,21,1.1821,0,0.0825
2025,7,2,22,1.0505,0,0.0811
2025,7,2,23,0.8295,0,0.0749
2025,7,3,0,0.7863,0,0.0728
2025,7,3,1,0.7956,0,0.0745
2025,7,3,2,0.629,0,0.0727
2025,7,3,3,0.5709,0,0.0742
2025,7,3,4,0.5115,0,0.0711
2025,7,3,5,0.6552,0.0406,0.0721
2025,7,3,6,0.6716,0.1052,0.0762
2025,7,3,7,0.7937,0.2964,0.0729
2025,7,3,8,0.7848,0.798,0.0681
2025,7,3,9,0.8029,1.0216,0.0603
2025,7,3,10,0.9066,1.6001,0.0628
2025,7,3,11,0.8169,1.7027,0.0612
2025,7,3,12,0.9655,2.5048,0.0569
2025,7,3,13,0.91,2.6318,0.0535
2025,7,3,14,0.8167,1.9292,0.0534
2025,7,3,15,0.8764,2.7617,0.0552
2025,7,3,16,1.1137,1.9828,0.0547
2025,7,3,17,0.9721,0.9855,0.0662
2025,7,3,18,1.2084,0.1623,0.0959
2025,7,3,19,1.2948,0,0.1071
2025,7,3,20,1.3916,0,0.091
2025,7,3,21,1.3204,0,0.0825
2025,7,3,22,1.0926,0,0.0811
2025,7,3,23,0.8027,0,0.0749
2025,7,4,0,0.6549,0,0.0728
2025,7,4,1,0.6324,0,0.0745
2025,7,4,2,0.6076,0,0.0727
2025,7,4,3,0.6136,0,0.0742
2025,7,4,4,0.4917,0,0.0711
2025,7,4,5,0.5906,0.0219,0.0721
2025,7,4,6,0.623,0.2596,0.0762
2025,7,4,7,0.6595,0.3918,0.0729
2025,7,4,8,0.9115,0.6189,0.0681
2025,7,4,9,0.7756,1.0909,0.0603
2025,7,4,10,0.7597,1.8364,0.0628
2025,7,4,11,0.9286,2.1644,0.0612
2025,7,4,12,0.9624,2.7056,0.0569
2025,7,4,13,0.8637,3.3035,0.0535
2025,7,4,14,0.8066,3.1374,0.0534
2025,7,4,15,0.8504,2.0173,0.0552
2025,7,4,16,0.9656,1.0437,0.0547
2025,7,4,17,0.8954,0.7762,0.0662
2025,7,4,18,0.9222,0.1076,0.0959
2025,7,4,19,1.0413,0,0.1071
2025,7,4,20,1.3121,0,0.091
2025,7,4,21,1.1065,0,0.0825
2025,7,4,22,0.9058,0,0.0811
2025,7,4,23,0.8048,0,0.0749
2025,7,5,0,0.7733,0,0.0797
2025,7,5,1,0.6625,0,0.0741
2025,7,5,2,0.5997,0,0.0721
2025,7,5,3,0.5931,0,0.0734
2025,7,5,4,0.5461,0,0.0715
2025,7,5,5,0.5958,0.059,0.071
2025,7,5,6,0.5269,0.3275,0.0682
2025,7,5,7,0.7044,0.8165,0.0663
2025,7,5,8,0.6277,2.1825,0.0275
2025,7,5,9,0.8054,1.7157,0.0273
2025,7,5,10,0.7846,3.3048,0.0288
2025,7,5,11,0.8889,3.4352,0.0271
2025,7,5,12,0.7908,3.7377,0.0292
2025,7,5,13,0.6653,3.6662,0.0318
2025,7,5,14,0.8085,3.3012,0.028
2025,7,5,15,0.8907,2.7278,0.0319
2025,7,5,16,0.929,1.969,0.0319
2025,7,5,17,1.055,0.9834,0.0491
2025,7,5,18,1.144,0.1562,0.0917
2025,7,5,19,1.2111,0,0.1162
2025,7,5,20,1.048,0,0.1006
2025,7,5,21,1.0329,0,0.08
2025,7,5,22,1.1057,0,0.0793
2025,7,5,23,0.8373,0,0.077
2025,7,6,0,0.8801,0,0.0797
2025,7,6,1,0.8777,0,0.0741
2025,7,6,2,0.6954,0,0.0721
2025,7,6,3,0.5337,0,0.0734
2025,7,6,4,0.5014,0,0.0715
2025,7,6,5,0.6443,0.0558,0.071
2025,7,6,6,0.6193,0.4737,0.0682
2025,7,6,7,0.7283,1.1545,0.0663
2025,7,6,8,0.7127,2.2105,0.0275
2025,7,6,9,0.6907,2.2434,0.0273
2025,7,6,10,0.6895,1.8356,0.0288
2025,7,6,11,0.6874,2.2404,0.0271
2025,7,6,12,0.7913,3.5313,0.0292
2025,7,6,13,0.72,3.2741,0.0318
2025,7,6,14,0.9188,3.1602,0.028
2025,7,6,15,1.1323,2.7829,0.0319
2025,7,6,16,1.1132,2.0072,0.0319
2025,7,6,17,1.0603,0.995,0.0491
2025,7,6,18,0.8361,0.1631,0.0917
2025,7,6,19,0.9551,0,0.1162
2025,7,6,20,1.0505,0,0.1006
2025,7,6,21,1.1819,0,0.08
2025,7,6,22,1.0562,0,0.0793
2025,7,6,23,0.818,0,0.077
2025,7,7,0,0.843,0,0.0728
2025,7,7,1,0.627,0,0.0745
2025,7,7,2,0.5302,0,0.0727
2025,7,7,3,0.4763,0,0.0742
2025,7,7,4,0.4866,0,0.0711
2025,7,7,5,0.5931,0.0596,0.0721
2025,7,7,6,0.6378,0.5276,0.0762
2025,7,7,7,0.9281,1.482,0.0729
2025,7,7,8,0.7922,1.5813,0.0681
2025,7,7,9,0.7843,2.0151,0.0603
2025,7,7,10,0.6926,2.9629,0.0628
2025,7,7,11,0.8654,3.8462,0.0612
2025,7,7,12,0.7939,3.8462,0.0569
2025,7,7,13,0.6676,3.7918,0.0535
2025,7,7,14,0.6502,3.4063,0.0534
2025,7,7,15,0.6458,2.8148,0.0552
2025,7,7,16,0.8454,2.0294,0.0547
2025,7,7,17,0.9413,1.0056,0.0662
2025,7,7,18,1.1355,0.1576,0.0959
2025,7,7,19,1.1792,0,0.1071
2025,7,7,20,1.1664,0,0.091
2025,7,7,21,1.0763,0,0.0825
2025,7,7,22,1.0256,0,0.0811
2025,7,7,23,0.9657,0,0.0749
2025,7,8,0,0.6854,0,0.0728
2025,7,8,1,0.6177,0,0.0745
2025,7,8,2,0.599,0,0.0727
2025,7,8,3,0.5422,0,0.0742
2025,7,8,4,0.4828,0,0.0711
2025,7,8,5,0.6235,0.0592,0.0721
2025,7,8,6,0.7004,0.5228,0.0762
2025,7,8,7,1.0281,1.5254,0.0729
2025,7,8,8,1.1289,2.4289,0.0681
2025,7,8,9,0.9545,3.0964,0.0603
2025,7,8,10,0.8359,3.5638,0.0628
2025,7,8,11,0.8728,3.837,0.0612
2025,7,8,12,0.8079,3.8462,0.0569
2025,7,8,13,0.8304,3.7381,0.0535
2025,7,8,14,0.7323,3.3702,0.0534
2025,7,8,15,0.7222,2.7842,0.0552
2025,7,8,16,0.8186,2.0075,0.0547
2025,7,8,17,0.9599,1.0016,0.0662
2025,7,8,18,1.1075,0.1756,0.0959
2025,7,8,19,1.15,0,0.1071
2025,7,8,20,1.1789,0,0.091
2025,7,8,21,1.1603,0,0.0825
2025,7,8,22,1.0574,0,0.0811
2025,7,8,23,0.7316,0,0.0749
2025,7,9,0,0.6511,0,0.0728
2025,7,9,1,0.6211,0,0.0745
2025,7,9,2,0.574,0,0.0727
2025,7,9,3,0.5711,0,0.0742
2025,7,9,4,0.5148,0,0.0711
2025,7,9,5,0.609,0.0589,0.0721
2025,7,9,6,0.6469,0.5165,0.0762
2025,7,9,7,1.1406,1.516,0.0729
2025,7,9,8,0.8417,1.313,0.0681
2025,7,9,9,0.8882,1.8391,0.0603
2025,7,9,10,0.8613,2.3207,0.0628
2025,7,9,11,0.8661,3.2772,0.0612
2025,7,9,12,0.8722,3.7046,0.0569
2025,7,9,13,0.8201,3.7641,0.0535
2025,7,9,14,0.8006,3.3803,0.0534
2025,7,9,15,0.8207,2.7877,0.0552
2025,7,9,16,0.9155,2.0104,0.0547
2025,7,9,17,1.0993,1.0032,0.0662
2025,7,9,18,1.1621,0.1719,0.0959
2025,7,9,19,1.1926,0,0.1071
2025,7,9,20,1.3497,0,0.091
2025,7,9,21,1.3089,0,0.0825
2025,7,9,22,1.1955,0,0.0811
2025,7,9,23,0.9417,0,0.0749
2025,7,10,0,0.6363,0,0.0728
2025,7,10,1,0.6207,0,0.0745
2025,7,10,2,0.624,0,0.0727
2025,7,10,3,0.6104,0,0.0742
2025,7,10,4,0.6004,0,0.0711
2025,7,10,5,0.7273,0.0654,0.0721
2025,7,10,6,0.7722,0.5187,0.0762
2025,7,10,7,1.1122,1.4723,0.0729
2025,7,10,8,0.8598,2.3848,0.0681
2025,7,10,9,0.7169,3.0217,0.0603
2025,7,10,10,0.7043,3.4638,0.0628
2025,7,10,11,0.6567,3.7358,0.0612
2025,7,10,12,0.847,3.8063,0.0569
2025,7,10,13,0.8053,3.6668,0.0535
2025,7,10,14,0.89,3.3046,0.0534
2025,7,10,15,0.7434,2.733,0.0552
2025,7,10,16,0.765,1.9719,0.0547
2025,7,10,17,1.0361,0.9869,0.0662
2025,7,10,18,1.1088,0.1821,0.0959
2025,7,10,19,1.2956,0,0.1071
2025,7,10,20,1.3252,0,0.091
2025,7,10,21,1.3239,0,0.0825
2025,7,10,22,1.1202,0,0.0811
2025,7,10,23,0.8964,0,0.0749
2025,7,11,0,0.8205,0,0.0728
2025,7,11,1,0.6138,0,0.0745
2025,7,11,2,0.6025,0,0.0727
2025,7,11,3,0.4711,0,0.0742
2025,7,11,4,0.4378,0,0.0711
2025,7,11,5,0.6068,0.0667,0.0721
2025,7,11,6,0.6032,0.5166,0.0762
2025,7,11,7,0.7356,1.4249,0.0729
2025,7,11,8,0.8728,2.2857,0.0681
2025,7,11,9,0.9986,2.9666,0.0603
2025,7,11,10,0.9077,3.4706,0.0628
2025,7,11,11,1.1544,3.7524,0.0612
2025,7,11,12,0.896,3.8273,0.0569
2025,7,11,13,0.9683,3.6819,0.0535
2025,7,11,14,0.8839,3.3273,0.0534
2025,7,11,15,0.9416,2.7616,0.0552
2025,7,11,16,0.9785,1.9983,0.0547
2025,7,11,17,0.9129,1.0056,0.0662
2025,7,11,18,0.9999,0.1719,0.0959
2025,7,11,19,1.1385,0,0.1071
2025,7,11,20,1.0874,0,0.091
2025,7,11,21,1.0316,0,0.0825
2025,7,11,22,1.0337,0,0.0811
2025,7,11,23,0.9383,0,0.0749
2025,7,12,0,0.6249,0,0.0797
2025,7,12,1,0.5492,0,0.0741
2025,7,12,2,0.5375,0,0.0721
2025,7,12,3,0.5399,0,0.0734
2025,7,12,4,0.495,0,0.0715
2025,7,12,5,0.587,0.0538,0.071
2025,7,12,6,0.6258,0.5146,0.0682
2025,7,12,7,0.5796,0.888,0.0663
2025,7,12,8,0.6403,1.6589,0.0275
2025,7,12,9,0.7196,3.0917,0.0273
2025,7,12,10,0.6289,3.5672,0.0288
2025,7,12,11,0.7087,3.8408,0.0271
2025,7,12,12,0.6643,3.8462,0.0292
2025,7,12,13,0.7341,3.5943,0.0318
2025,7,12,14,0.6381,3.3138,0.028
2025,7,12,15,0.6903,2.6604,0.0319
2025,7,12,16,0.9076,1.9617,0.0319
2025,7,12,17,0.9249,0.9768,0.0491
2025,7,12,18,0.9083,0.1725,0.0917
2025,7,12,19,0.9558,0,0.1162
2025,7,12,20,1.011,0,0.1006
2025,7,12,21,0.9671,0,0.08
2025,7,12,22,0.8586,0,0.0793
2025,7,12,23,0.7033,0,0.077
2025,7,13,0,0.6243,0,0.0797
2025,7,13,1,0.5357,0,0.0741
2025,7,13,2,0.4988,0,0.0721
2025,7,13,3,0.4895,0,0.0734
2025,7,13,4,0.4644,0,0.0715
2025,7,13,5,0.6305,0.0564,0.071
2025,7,13,6,0.5826,0.5118,0.0682
2025,7,13,7,0.7654,1.524,0.0663
2025,7,13,8,0.8329,2.2807,0.0275
2025,7,13,9,0.8974,1.4327,0.0273
2025,7,13,10,0.8347,1.0574,0.0288
2025,7,13,11,0.7651,2.8709,0.0271
2025,7,13,12,0.7335,3.8462,0.0292
2025,7,13,13,0.767,3.7824,0.0318
2025,7,13,14,0.8739,3.399,0.028
2025,7,13,15,1.1172,2.804,0.0319
2025,7,13,16,1.0213,2.0207,0.0319
2025,7,13,17,0.9921,1.0018,0.0491
2025,7,13,18,1.1782,0.1834,0.0917
2025,7,13,19,1.208,0,0.1162
2025,7,13,20,1.0735,0,0.1006
2025,7,13,21,0.9533,0,0.08
2025,7,13,22,0.8707,0,0.0793
2025,7,13,23,0.7028,0,0.077
2025,7,14,0,0.7116,0,0.0728
2025,7,14,1,0.5943,0,0.0745
2025,7,14,2,0.5412,0,0.0727
2025,7,14,3,0.4742,0,0.0742
2025,7,14,4,0.4774,0,0.0711
2025,7,14,5,0.5876,0.0556,0.0721
2025,7,14,6,0.7612,0.4418,0.0762
2025,7,14,7,0.9471,0.5763,0.0729
2025,7,14,8,0.7754,1.1596,0.0681
2025,7,14,9,0.9237,3.1059,0.0603
2025,7,14,10,0.8796,3.5962,0.0628
2025,7,14,11,0.7563,3.8462,0.0612
2025,7,14,12,0.7855,3.8462,0.0569
2025,7,14,13,0.6821,3.8394,0.0535
2025,7,14,14,0.7605,3.454,0.0534
2025,7,14,15,0.8182,2.8464,0.0552
2025,7,14,16,0.8184,2.0445,0.0547
2025,7,14,17,1.0036,1.0123,0.0662
2025,7,14,18,0.9078,0.1681,0.0959
2025,7,14,19,1.0063,0,0.1071
2025,7,14,20,1.0332,0,0.091
2025,7,14,21,1.0027,0,0.0825
2025,7,14,22,0.9445,0,0.0811
2025,7,14,23,0.7176,0,0.0749
2025,7,15,0,0.5792,0,0.0728
2025,7,15,1,0.5421,0,0.0745
2025,7,15,2,0.4937,0,0.0727
2025,7,15,3,0.4897,0,0.0742
2025,7,15,4,0.4706,0,0.0711
2025,7,15,5,0.6728,0.0543,0.0721
2025,7,15,6,0.5992,0.2959,0.0762
2025,7,15,7,0.7677,1.0299,0.0729
2025,7,15,8,0.7501,1.7459,0.0681
2025,7,15,9,0.6524,1.8229,0.0603
2025,7,15,10,0.6886,3.6648,0.0628
2025,7,15,11,0.8186,3.8462,0.0612
2025,7,15,12,0.8137,3.8462,0.0569
2025,7,15,13,0.804,3.8406,0.0535
2025,7,15,14,0.7267,3.4549,0.0534
2025,7,15,15,0.6873,2.8461,0.0552
2025,7,15,16,0.772,2.0442,0.0547
2025,7,15,17,0.893,1.0193,0.0662
2025,7,15,18,0.9673,0.1742,0.0959
2025,7,15,19,1.2589,0,0.1071
2025,7,15,20,1.0482,0,0.091
2025,7,15,21,1.178,0,0.0825
2025,7,15,22,0.9795,0,0.0811
2025,7,15,23,0.6824,0,0.0749
2025,7,16,0,0.6597,0,0.0728
2025,7,16,1,0.554,0,0.0745
2025,7,16,2,0.5157,0,0.0727
2025,7,16,3,0.4825,0,0.0742
2025,7,16,4,0.4834,0,0.0711
2025,7,16,5,0.6592,0.0529,0.0721
2025,7,16,6,0.7306,0.445,0.0762
2025,7,16,7,1.0576,1.5154,0.0729
2025,7,16,8,1.0273,2.4296,0.0681
2025,7,16,9,0.7619,3.1063,0.0603
2025,7,16,10,0.7858,3.5878,0.0628
2025,7,16,11,0.823,3.8462,0.0612
2025,7,16,12,0.7937,3.8462,0.0569
2025,7,16,13,0.8428,3.7793,0.0535
2025,7,16,14,0.7703,3.4029,0.0534
2025,7,16,15,0.822,2.801,0.0552
2025,7,16,16,0.9386,2.0158,0.0547
2025,7,16,17,1.05,0.9969,0.0662
2025,7,16,18,1.1212,0.1647,0.0959
2025,7,16,19,1.0838,0,0.1071
2025,7,16,20,0.8977,0,0.091
2025,7,16,21,1.1322,0,0.0825
2025,7,16,22,1.0645,0,0.0811
2025,7,16,23,0.801,0,0.0749
2025,7,17,0,0.5792,0,0.0728
2025,7,17,1,0.5325,0,0.0745
2025,7,17,2,0.506,0,0.0727
2025,7,17,3,0.4668,0,0.0742
2025,7,17,4,0.478,0,0.0711
2025,7,17,5,0.5656,0.0447,0.0721
2025,7,17,6,0.6773,0.4335,0.0762
2025,7,17,7,0.786,1.3698,0.0729
2025,7,17,8,0.8089,2.3801,0.0681
2025,7,17,9,0.7237,3.0587,0.0603
2025,7,17,10,0.7643,3.5485,0.0628
2025,7,17,11,0.8056,3.8398,0.0612
2025,7,17,12,0.9007,3.8462,0.0569
2025,7,17,13,0.8434,3.7345,0.0535
2025,7,17,14,0.7114,3.3369,0.0534
2025,7,17,15,0.8367,2.731,0.0552
2025,7,17,16,0.8811,1.951,0.0547
2025,7,17,17,1.1486,0.9593,0.0662
2025,7,17,18,0.9689,0.1678,0.0959
2025,7,17,19,1.1992,0,0.1071
2025,7,17,20,1.1348,0,0.091
2025,7,17,21,1.1842,0,0.0825
2025,7,17,22,0.8659,0,0.0811
2025,7,17,23,0.7616,0,0.0749
2025,7,18,0,0.9042,0,0.0728
2025,7,18,1,0.8785,0,0.0745
2025,7,18,2,0.672,0,0.0727
2025,7,18,3,0.5489,0,0.0742
2025,7,18,4,0.5412,0,0.0711
2025,7,18,5,0.6468,0.0424,0.0721
2025,7,18,6,0.5366,0.4698,0.0762
2025,7,18,7,0.539,1.4392,0.0729
2025,7,18,8,0.6599,2.3357,0.0681
2025,7,18,9,0.8578,3.0153,0.0603
2025,7,18,10,0.9521,3.5103,0.0628
2025,7,18,11,0.9585,3.7989,0.0612
2025,7,18,12,0.9304,3.8462,0.0569
2025,7,18,13,1.0458,3.7133,0.0535
2025,7,18,14,0.9456,3.3489,0.0534
2025,7,18,15,0.9661,2.7639,0.0552
2025,7,18,16,1.2711,1.9874,0.0547
2025,7,18,17,1.2346,0.9793,0.0662
2025,7,18,18,1.6163,0.1559,0.0959
2025,7,18,19,1.4433,0,0.1071
2025,7,18,20,1.5663,0,0.091
2025,7,18,21,1.3188,0,0.0825
2025,7,18,22,1.2087,0,0.0811
2025,7,18,23,1.1171,0,0.0749
2025,7,19,0,0.6076,0,0.0797
2025,7,19,1,0.6024,0,0.0741
2025,7,19,2,0.5933,0,0.0721
2025,7,19,3,0.5225,0,0.0734
2025,7,19,4,0.4835,0,0.0715
2025,7,19,5,0.62,0.0372,0.071
2025,7,19,6,0.59,0.4265,0.0682
2025,7,19,7,0.832,0.4962,0.0663
2025,7,19,8,0.8995,1.3885,0.0275
2025,7,19,9,1.054,2.3685,0.0273
2025,7,19,10,1.0401,3.5909,0.0288
2025,7,19,11,0.8299,3.8462,0.0271
2025,7,19,12,0.8847,3.8462,0.0292
2025,7,19,13,0.8803,3.7741,0.0318
2025,7,19,14,0.9657,3.4015,0.028
2025,7,19,15,1.034,2.8067,0.0319
2025,7,19,16,1.0077,1.9239,0.0319
2025,7,19,17,1.0025,1.0013,0.0491
2025,7,19,18,1.0131,0.1602,0.0917
2025,7,19,19,1.018,0,0.1162
2025,7,19,20,1.0378,0,0.1006
2025,7,19,21,1.0181,0,0.08
2025,7,19,22,0.9328,0,0.0793
2025,7,19,23,0.7102,0,0.077
2025,7,20,0,0.6467,0,0.0797
2025,7,20,1,0.576,0,0.0741
2025,7,20,2,0.5579,0,0.0721
2025,7,20,3,0.5898,0,0.0734
2025,7,20,4,0.55,0,0.0715
2025,7,20,5,0.6364,0.0317,0.071
2025,7,20,6,0.6511,0.3005,0.0682
2025,7,20,7,0.9749,0.4822,0.0663
2025,7,20,8,0.991,0.8721,0.0275
2025,7,20,9,0.8584,1.3818,0.0273
2025,7,20,10,1.0749,2.8967,0.0288
2025,7,20,11,0.9865,3.8462,0.0271
2025,7,20,12,0.7565,3.8462,0.0292
2025,7,20,13,0.7966,3.7958,0.0318
2025,7,20,14,0.8901,3.4077,0.028
2025,7,20,15,0.6917,2.808,0.0319
2025,7,20,16,0.9022,1.7956,0.0319
2025,7,20,17,0.9412,0.9934,0.0491
2025,7,20,18,1.0579,0.1615,0.0917
2025,7,20,19,1.1536,0,0.1162
2025,7,20,20,1.0057,0,0.1006
2025,7,20,21,1.0564,0,0.08
2025,7,20,22,0.871,0,0.0793
2025,7,20,23,0.7878,0,0.077
2025,7,21,0,0.9041,0,0.0728
2025,7,21,1,0.9691,0,0.0745
2025,7,21,2,0.8155,0,0.0727
2025,7,21,3,0.7733,0,0.0742
2025,7,21,4,0.6675,0,0.0711
2025,7,21,5,0.7823,0.0326,0.0721
2025,7,21,6,0.7553,0.4729,0.0762
2025,7,21,7,0.9541,0.695,0.0729
2025,7,21,8,0.7656,0.9095,0.0681
2025,7,21,9,0.6561,1.4385,0.0603
2025,7,21,10,0.743,2.9355,0.0628
2025,7,21,11,0.7504,3.7599,0.0612
2025,7,21,12,0.7449,3.8462,0.0569
2025,7,21,13,0.7518,3.6867,0.0535
2025,7,21,14,0.8059,3.178,0.0534
2025,7,21,15,0.8694,2.8485,0.0552
2025,7,21,16,0.914,2.0514,0.0547
2025,7,21,17,1.2005,1.0044,0.0662
2025,7,21,18,1.3636,0.1463,0.0959
2025,7,21,19,1.3928,0,0.1071
2025,7,21,20,1.4918,0,0.091
2025,7,21,21,1.3338,0,0.0825
2025,7,21,22,1.2387,0,0.0811
2025,7,21,23,0.9227,0,0.0749
2025,7,22,0,0.5982,0,0.0728
2025,7,22,1,0.5035,0,0.0745
2025,7,22,2,0.4921,0,0.0727
2025,7,22,3,0.4757,0,0.0742
2025,7,22,4,0.5053,0,0.0711
2025,7,22,5,0.6622,0.0278,0.0721
2025,7,22,6,0.6337,0.4358,0.0762
2025,7,22,7,0.8674,0.5068,0.0729
2025,7,22,8,0.8191,1.667,0.0681
2025,7,22,9,0.7006,2.59,0.0603
2025,7,22,10,0.6947,3.6007,0.0628
2025,7,22,11,0.9203,3.8462,0.0612
2025,7,22,12,0.892,3.8462,0.0569
2025,7,22,13,0.8532,3.7932,0.0535
2025,7,22,14,0.9759,3.412,0.0534
2025,7,22,15,0.945,2.8126,0.0552
2025,7,22,16,1.0101,2.0212,0.0547
2025,7,22,17,1.4264,0.9884,0.0662
2025,7,22,18,1.2016,0.1441,0.0959
2025,7,22,19,1.234,0,0.1071
2025,7,22,20,1.4441,0,0.091
2025,7,22,21,1.2148,0,0.0825
2025,7,22,22,1.1846,0,0.0811
2025,7,22,23,0.9494,0,0.0749
2025,7,23,0,0.6271,0,0.0728
2025,7,23,1,0.5867,0,0.0745
2025,7,23,2,0.5031,0,0.0727
2025,7,23,3,0.5212,0,0.0742
2025,7,23,4,0.4511,0,0.0711
2025,7,23,5,0.6512,0.0309,0.0721
2025,7,23,6,0.6062,0.2191,0.0762
2025,7,23,7,0.8312,0.4539,0.0729
2025,7,23,8,0.7717,0.6667,0.0681
2025,7,23,9,0.736,1.2461,0.0603
2025,7,23,10,0.7454,3.2349,0.0628
2025,7,23,11,0.7605,3.8462,0.0612
2025,7,23,12,1.0242,3.8462,0.0569
2025,7,23,13,0.9281,3.8374,0.0535
2025,7,23,14,1.0581,3.4572,0.0534
2025,7,23,15,1.071,2.8618,0.0552
2025,7,23,16,0.9111,2.0589,0.0547
2025,7,23,17,1.1326,1.0116,0.0662
2025,7,23,18,1.0234,0.1574,0.0959
2025,7,23,19,1.1046,0,0.1071
2025,7,23,20,1.1233,0,0.091
2025,7,23,21,1.0571,0,0.0825
2025,7,23,22,0.8859,0,0.0811
2025,7,23,23,0.7894,0,0.0749
2025,7,24,0,0.6044,0,0.0728
2025,7,24,1,0.5998,0,0.0745
2025,7,24,2,0.5682,0,0.0727
2025,7,24,3,0.5806,0,0.0742
2025,7,24,4,0.58,0,0.0711
2025,7,24,5,0.7077,0.0286,0.0721
2025,7,24,6,0.6952,0.295,0.0762
2025,7,24,7,1.0538,0.693,0.0729
2025,7,24,8,0.9271,2.0106,0.0681
2025,7,24,9,0.9747,3.133,0.0603
2025,7,24,10,0.8607,3.6321,0.0628
2025,7,24,11,0.9437,3.8462,0.0612
2025,7,24,12,0.8687,3.8462,0.0569
2025,7,24,13,0.8355,3.8213,0.0535
2025,7,24,14,0.8439,3.4318,0.0534
2025,7,24,15,0.8552,2.8343,0.0552
2025,7,24,16,0.6929,2.0158,0.0547
2025,7,24,17,0.9308,0.9855,0.0662
2025,7,24,18,1.0639,0.1741,0.0959
2025,7,24,19,1.3507,0,0.1071
2025,7,24,20,1.4156,0,0.091
2025,7,24,21,1.235,0,0.0825
2025,7,24,22,0.9663,0,0.0811
2025,7,24,23,0.8423,0,0.0749
2025,7,25,0,0.7587,0,0.0728
2025,7,25,1,0.6727,0,0.0745
2025,7,25,2,0.624,0,0.0727
2025,7,25,3,0.5592,0,0.0742
2025,7,25,4,0.5869,0,0.0711
2025,7,25,5,0.762,0.0246,0.0721
2025,7,25,6,0.6668,0.4306,0.0762
2025,7,25,7,0.7866,0.7155,0.0729
2025,7,25,8,0.7448,0.9313,0.0681
2025,7,25,9,0.8532,1.136,0.0603
2025,7,25,10,1.0042,1.3869,0.0628
2025,7,25,11,0.8542,3.4322,0.0612
2025,7,25,12,0.9454,3.8462,0.0569
2025,7,25,13,1.0345,3.7561,0.0535
2025,7,25,14,0.9385,3.3334,0.0534
2025,7,25,15,0.922,2.7711,0.0552
2025,7,25,16,1.0681,1.9799,0.0547
2025,7,25,17,1.0199,0.9572,0.0662
2025,7,25,18,0.9355,0.1582,0.0959
2025,7,25,19,0.9931,0,0.1071
2025,7,25,20,1.0583,0,0.091
2025,7,25,21,1.0115,0,0.0825
2025,7,25,22,0.9311,0,0.0811
2025,7,25,23,0.7389,0,0.0749
2025,7,26,0,0.6254,0,0.0797
2025,7,26,1,0.6226,0,0.0741
2025,7,26,2,0.61,0,0.0721
2025,7,26,3,0.6807,0,0.0734
2025,7,26,4,0.5822,0,0.0715
2025,7,26,5,0.6271,0.0224,0.071
2025,7,26,6,0.6053,0.4421,0.0682
2025,7,26,7,0.797,0.5221,0.0663
2025,7,26,8,0.9101,1.578,0.0275
2025,7,26,9,0.8867,2.5295,0.0273
2025,7,26,10,0.8221,3.5188,0.0288
2025,7,26,11,0.7161,3.8053,0.0271
2025,7,26,12,0.6432,3.8462,0.0292
2025,7,26,13,0.7032,3.7119,0.0318
2025,7,26,14,0.7049,3.3289,0.028
2025,7,26,15,0.7258,2.4057,0.0319
2025,7,26,16,0.8863,1.9415,0.0319
2025,7,26,17,0.783,0.9383,0.0491
2025,7,26,18,0.9921,0.1591,0.0917
2025,7,26,19,0.9661,0,0.1162
2025,7,26,20,0.9021,0,0.1006
